assignment_event_id,stage_event_id,reservation_id,event_type,person_hours,effective_at,activity_id,participant_id,reason_code
ASG_000027,APP0005_FIRST_INTERVIEW,RSV_APP0005_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T10:30:00+09:00,APP0005_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_04_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000028,APP0005_FIRST_INTERVIEW,RSV_APP0005_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T10:30:00+09:00,APP0005_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_04_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000029,APP0005_FIRST_INTERVIEW,RSV_APP0005_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T10:55:00+09:00,APP0005_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_04_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000030,APP0005_FIRST_INTERVIEW,RSV_APP0005_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T10:55:00+09:00,APP0005_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_04_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000031,APP0005_FIRST_INTERVIEW,RSV_APP0005_FIRST_INTERVIEW,RELEASED,0.16666666,2026-12-14T10:55:00+09:00,,,COMPLETED_UNUSED
ASG_000032,APP0006_FIRST_INTERVIEW,RSV_APP0006_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000033,APP0006_FIRST_INTERVIEW,RSV_APP0006_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-14T09:35:00+09:00,APP0006_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_05_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000034,APP0006_FIRST_INTERVIEW,RSV_APP0006_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-14T09:35:00+09:00,APP0006_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_05_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000035,APP0006_FIRST_INTERVIEW,RSV_APP0006_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-14T10:10:00+09:00,APP0006_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_05_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000036,APP0006_FIRST_INTERVIEW,RSV_APP0006_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-14T10:10:00+09:00,APP0006_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_05_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000037,APP0006_FIRST_INTERVIEW,RSV_APP0006_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-14T10:30:00+09:00,APP0006_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_05_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000038,APP0006_FIRST_INTERVIEW,RSV_APP0006_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-14T10:30:00+09:00,APP0006_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_05_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000039,APP0006_FIRST_INTERVIEW,RSV_APP0006_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T10:55:00+09:00,APP0006_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_05_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000040,APP0006_FIRST_INTERVIEW,RSV_APP0006_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T10:55:00+09:00,APP0006_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_05_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000041,APP0006_FIRST_INTERVIEW,RSV_APP0006_FIRST_INTERVIEW,RELEASED,0.16666668,2026-12-14T10:55:00+09:00,,,COMPLETED_UNUSED
ASG_000042,APP0007_FIRST_INTERVIEW,RSV_APP0007_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000043,APP0007_FIRST_INTERVIEW,RSV_APP0007_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T09:25:00+09:00,APP0007_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_06_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000044,APP0007_FIRST_INTERVIEW,RSV_APP0007_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T09:25:00+09:00,APP0007_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_06_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000045,APP0007_FIRST_INTERVIEW,RSV_APP0007_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-14T10:00:00+09:00,APP0007_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_06_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000046,APP0007_FIRST_INTERVIEW,RSV_APP0007_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-14T10:00:00+09:00,APP0007_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_06_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000047,APP0007_FIRST_INTERVIEW,RSV_APP0007_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-14T10:20:00+09:00,APP0007_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_06_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000048,APP0007_FIRST_INTERVIEW,RSV_APP0007_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-14T10:20:00+09:00,APP0007_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_06_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000049,APP0007_FIRST_INTERVIEW,RSV_APP0007_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-14T10:40:00+09:00,APP0007_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_06_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000050,APP0007_FIRST_INTERVIEW,RSV_APP0007_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-14T10:40:00+09:00,APP0007_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_06_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000051,APP0007_FIRST_INTERVIEW,RSV_APP0007_FIRST_INTERVIEW,RELEASED,0.66666668,2026-12-14T10:40:00+09:00,,,COMPLETED_UNUSED
ASG_000052,APP0009_FIRST_INTERVIEW,RSV_APP0009_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000053,APP0009_FIRST_INTERVIEW,RSV_APP0009_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T09:25:00+09:00,APP0009_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_07_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000054,APP0009_FIRST_INTERVIEW,RSV_APP0009_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T09:25:00+09:00,APP0009_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_07_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000055,APP0009_FIRST_INTERVIEW,RSV_APP0009_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T09:50:00+09:00,APP0009_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_07_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000056,APP0009_FIRST_INTERVIEW,RSV_APP0009_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T09:50:00+09:00,APP0009_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_07_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000057,APP0009_FIRST_INTERVIEW,RSV_APP0009_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-14T10:10:00+09:00,APP0009_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_07_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000058,APP0009_FIRST_INTERVIEW,RSV_APP0009_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-14T10:10:00+09:00,APP0009_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_07_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000059,APP0009_FIRST_INTERVIEW,RSV_APP0009_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T10:35:00+09:00,APP0009_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_07_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000060,APP0009_FIRST_INTERVIEW,RSV_APP0009_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T10:35:00+09:00,APP0009_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_07_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000061,APP0009_FIRST_INTERVIEW,RSV_APP0009_FIRST_INTERVIEW,RELEASED,0.83333332,2026-12-14T10:35:00+09:00,,,COMPLETED_UNUSED
ASG_000062,APP0010_FIRST_INTERVIEW,RSV_APP0010_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000063,APP0010_FIRST_INTERVIEW,RSV_APP0010_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-14T09:35:00+09:00,APP0010_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_08_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000064,APP0010_FIRST_INTERVIEW,RSV_APP0010_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-14T09:35:00+09:00,APP0010_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_08_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000065,APP0010_FIRST_INTERVIEW,RSV_APP0010_FIRST_INTERVIEW,CONSUMED,0.5,2026-12-14T10:05:00+09:00,APP0010_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_08_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000066,APP0010_FIRST_INTERVIEW,RSV_APP0010_FIRST_INTERVIEW,CONSUMED,0.5,2026-12-14T10:05:00+09:00,APP0010_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_08_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000067,APP0010_FIRST_INTERVIEW,RSV_APP0010_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T10:30:00+09:00,APP0010_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_08_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000068,APP0010_FIRST_INTERVIEW,RSV_APP0010_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T10:30:00+09:00,APP0010_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_08_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000069,APP0010_FIRST_INTERVIEW,RSV_APP0010_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-14T10:50:00+09:00,APP0010_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000070,APP0010_FIRST_INTERVIEW,RSV_APP0010_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-14T10:50:00+09:00,APP0010_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000071,APP0010_FIRST_INTERVIEW,RSV_APP0010_FIRST_INTERVIEW,RELEASED,0.33333334,2026-12-14T10:50:00+09:00,,,COMPLETED_UNUSED
ASG_000072,APP0012_FIRST_INTERVIEW,RSV_APP0012_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000073,APP0012_FIRST_INTERVIEW,RSV_APP0012_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T09:25:00+09:00,APP0012_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_09_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000074,APP0012_FIRST_INTERVIEW,RSV_APP0012_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T09:25:00+09:00,APP0012_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_09_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000075,APP0012_FIRST_INTERVIEW,RSV_APP0012_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T09:50:00+09:00,APP0012_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_09_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000076,APP0012_FIRST_INTERVIEW,RSV_APP0012_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T09:50:00+09:00,APP0012_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_09_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000077,APP0012_FIRST_INTERVIEW,RSV_APP0012_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T10:15:00+09:00,APP0012_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_09_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000078,APP0012_FIRST_INTERVIEW,RSV_APP0012_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T10:15:00+09:00,APP0012_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_09_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000079,APP0012_FIRST_INTERVIEW,RSV_APP0012_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-14T10:35:00+09:00,APP0012_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000080,APP0012_FIRST_INTERVIEW,RSV_APP0012_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-14T10:35:00+09:00,APP0012_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000081,APP0012_FIRST_INTERVIEW,RSV_APP0012_FIRST_INTERVIEW,RELEASED,0.83333332,2026-12-14T10:35:00+09:00,,,COMPLETED_UNUSED
ASG_000082,APP0013_FIRST_INTERVIEW,RSV_APP0013_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000083,APP0013_FIRST_INTERVIEW,RSV_APP0013_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T09:25:00+09:00,APP0013_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_10_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000084,APP0013_FIRST_INTERVIEW,RSV_APP0013_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T09:25:00+09:00,APP0013_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_10_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000085,APP0013_FIRST_INTERVIEW,RSV_APP0013_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-14T10:00:00+09:00,APP0013_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_10_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000086,APP0013_FIRST_INTERVIEW,RSV_APP0013_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-14T10:00:00+09:00,APP0013_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_10_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000087,APP0013_FIRST_INTERVIEW,RSV_APP0013_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T10:25:00+09:00,APP0013_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_10_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000088,APP0013_FIRST_INTERVIEW,RSV_APP0013_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-14T10:25:00+09:00,APP0013_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_10_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000089,APP0013_FIRST_INTERVIEW,RSV_APP0013_FIRST_INTERVIEW,CONSUMED,0.25,2026-12-14T10:40:00+09:00,APP0013_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_10_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000090,APP0013_FIRST_INTERVIEW,RSV_APP0013_FIRST_INTERVIEW,CONSUMED,0.25,2026-12-14T10:40:00+09:00,APP0013_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_10_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000091,APP0013_FIRST_INTERVIEW,RSV_APP0013_FIRST_INTERVIEW,RELEASED,0.66666666,2026-12-14T10:40:00+09:00,,,COMPLETED_UNUSED
ASG_000092,APP0014_FIRST_INTERVIEW,RSV_APP0014_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000093,APP0014_FIRST_INTERVIEW,RSV_APP0014_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-17T09:25:00+09:00,APP0014_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_01_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000094,APP0014_FIRST_INTERVIEW,RSV_APP0014_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-17T09:25:00+09:00,APP0014_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_01_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000095,APP0014_FIRST_INTERVIEW,RSV_APP0014_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-17T09:50:00+09:00,APP0014_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_01_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000096,APP0014_FIRST_INTERVIEW,RSV_APP0014_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-17T09:50:00+09:00,APP0014_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_01_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000097,APP0014_FIRST_INTERVIEW,RSV_APP0014_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-17T10:10:00+09:00,APP0014_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_01_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000098,APP0014_FIRST_INTERVIEW,RSV_APP0014_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-17T10:10:00+09:00,APP0014_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_01_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000099,APP0014_FIRST_INTERVIEW,RSV_APP0014_FIRST_INTERVIEW,CONSUMED,0.25,2026-12-17T10:25:00+09:00,APP0014_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_01_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000100,APP0014_FIRST_INTERVIEW,RSV_APP0014_FIRST_INTERVIEW,CONSUMED,0.25,2026-12-17T10:25:00+09:00,APP0014_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_01_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000101,APP0014_FIRST_INTERVIEW,RSV_APP0014_FIRST_INTERVIEW,RELEASED,1.16666666,2026-12-17T10:25:00+09:00,,,COMPLETED_UNUSED
ASG_000102,APP0018_FIRST_INTERVIEW,RSV_APP0018_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000103,APP0018_FIRST_INTERVIEW,RSV_APP0018_FIRST_INTERVIEW,CONSUMED,0.5,2026-12-17T09:30:00+09:00,APP0018_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_02_ML_ENGINEER,ACTUAL_PARTICIPATION
