final_decision_id,review_round,hold_reason_code,resolution_plan,follow_up_activity_id,application_id,candidate_id,must_evidence_status,remaining_uncertainty,learnable_gap_summary,decision,rationale,decided_by,decided_at,decision_provenance
FD_APP0035_INITIAL,INITIAL,EVALUATOR_DISAGREEMENT,"[{""anchor_evidence_id"":""EV_APP0035_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0035_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""EV_APP0035_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""EV_APP0035_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0035_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""OB_FIRST_PANEL_01_HIRING_MANAGER_EV_APP0035_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_01_ML_ENGINEER_EV_APP0035_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_01_TECHNICAL_REVIEWER_EV_APP0035_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0035_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0035_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""앞선 검증 미실행의 범위를 재확인하고 요청한 검증을 수행했는가? 대상: EV_APP0035_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04 / 원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""UNRESOLVED_EVIDENCE"",""skill_id"":""M1_SKILL_04""},{""anchor_evidence_id"":""EV_APP0035_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0035_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05"",""EV_APP0035_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""EV_APP0035_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0035_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05"",""OB_FIRST_PANEL_01_HIRING_MANAGER_EV_APP0035_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_01_ML_ENGINEER_EV_APP0035_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_01_TECHNICAL_REVIEWER_EV_APP0035_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0035_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0035_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""공동 산출물 중 본인이 수행하고 검증한 범위를 기록으로 분리할 수 있는가? 대상: EV_APP0035_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05 / 원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""EVALUATOR_DISAGREEMENT"",""skill_id"":""M1_SKILL_05""}]",APP0035_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0035,C0035,UNRESOLVED,"[""M1_SKILL_04"",""M1_SKILL_05""]",[],HOLD,"{""adverse_must"":[""M1_SKILL_04""],""decision_refs"":[""DC_APP0035_M1_SKILL_03_001979"",""DC_APP0035_M1_SKILL_01_001977"",""DC_APP0035_M1_SKILL_02_001978"",""DC_APP0035_M1_SKILL_04_001980"",""DC_APP0035_M1_SKILL_05_001981"",""DC_APP0035_M1_SKILL_06_001982"",""DC_APP0035_M1_SKILL_07_001983"",""DC_APP0035_M1_SKILL_08_001984""],""disagreement_must"":[""M1_SKILL_05""],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04"",""M1_SKILL_05""]}",FINAL_PANEL_01,2027-01-24T11:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0035_RE_REVIEW,RE_REVIEW,,,APP0035_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0035,C0035,UNRESOLVED,"[""M1_SKILL_05""]",[],DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[],""decision_refs"":[""DC_APP0035_M1_SKILL_03_001987"",""DC_APP0035_M1_SKILL_01_001985"",""DC_APP0035_M1_SKILL_02_001986"",""DC_APP0035_M1_SKILL_04_001988"",""DC_APP0035_M1_SKILL_05_001989"",""DC_APP0035_M1_SKILL_06_001990"",""DC_APP0035_M1_SKILL_07_001991"",""DC_APP0035_M1_SKILL_08_001992""],""disagreement_must"":[""M1_SKILL_05""],""human_rationale"":""추가 검증 후에도 남은 명시적 필수 검증 제한/해석 충돌을 검토하여 이번 역할 진행을 보류하지 않고 종료한다."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-02-01T12:25:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0096_INITIAL,INITIAL,,,,APP0096,C0096,COVERED,[],[],PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_refs"":[""DC_APP0096_M1_SKILL_03_001995"",""DC_APP0096_M1_SKILL_01_001993"",""DC_APP0096_M1_SKILL_02_001994"",""DC_APP0096_M1_SKILL_04_001996"",""DC_APP0096_M1_SKILL_05_001997"",""DC_APP0096_M1_SKILL_06_001998"",""DC_APP0096_M1_SKILL_07_001999"",""DC_APP0096_M1_SKILL_08_002000""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-01-22T11:10:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0102_INITIAL,INITIAL,,,,APP0102,C0102,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_refs"":[""DC_APP0102_M1_SKILL_03_002003"",""DC_APP0102_M1_SKILL_01_002001"",""DC_APP0102_M1_SKILL_02_002002"",""DC_APP0102_M1_SKILL_04_002004"",""DC_APP0102_M1_SKILL_05_002005"",""DC_APP0102_M1_SKILL_06_002006"",""DC_APP0102_M1_SKILL_07_002007"",""DC_APP0102_M1_SKILL_08_002008""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-01-28T11:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0050_INITIAL,INITIAL,,,,APP0050,C0050,COVERED,[],[],PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_refs"":[""DC_APP0050_M1_SKILL_03_002011"",""DC_APP0050_M1_SKILL_01_002009"",""DC_APP0050_M1_SKILL_02_002010"",""DC_APP0050_M1_SKILL_04_002012"",""DC_APP0050_M1_SKILL_05_002013"",""DC_APP0050_M1_SKILL_06_002014"",""DC_APP0050_M1_SKILL_07_002015"",""DC_APP0050_M1_SKILL_08_002016""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-01-26T11:10:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0059_INITIAL,INITIAL,EVALUATOR_DISAGREEMENT,"[{""anchor_evidence_id"":""EV_APP0059_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0059_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05"",""EV_APP0059_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""EV_APP0059_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0059_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05"",""OB_FIRST_PANEL_09_HIRING_MANAGER_EV_APP0059_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_09_ML_ENGINEER_EV_APP0059_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_09_TECHNICAL_REVIEWER_EV_APP0059_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0059_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0059_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""공동 산출물 중 본인이 수행하고 검증한 범위를 기록으로 분리할 수 있는가? 대상: EV_APP0059_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05 / 행동은 확인했지만 원문에 검증 미실행이 명시됐다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""EVALUATOR_DISAGREEMENT"",""skill_id"":""M1_SKILL_05""}]",APP0059_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0059,C0059,UNRESOLVED,"[""M1_SKILL_05""]","[""M1_SKILL_06""]",HOLD,"{""adverse_must"":[""M1_SKILL_05""],""decision_refs"":[""DC_APP0059_M1_SKILL_03_002019"",""DC_APP0059_M1_SKILL_01_002017"",""DC_APP0059_M1_SKILL_02_002018"",""DC_APP0059_M1_SKILL_04_002020"",""DC_APP0059_M1_SKILL_05_002021"",""DC_APP0059_M1_SKILL_06_002022"",""DC_APP0059_M1_SKILL_07_002023"",""DC_APP0059_M1_SKILL_08_002024""],""disagreement_must"":[""M1_SKILL_05""],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-01-27T11:20:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0059_RE_REVIEW,RE_REVIEW,,,APP0059_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0059,C0059,UNRESOLVED,"[""M1_SKILL_05""]","[""M1_SKILL_06""]",DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[""M1_SKILL_05""],""decision_refs"":[""DC_APP0059_M1_SKILL_03_002027"",""DC_APP0059_M1_SKILL_01_002025"",""DC_APP0059_M1_SKILL_02_002026"",""DC_APP0059_M1_SKILL_04_002028"",""DC_APP0059_M1_SKILL_05_002029"",""DC_APP0059_M1_SKILL_06_002030"",""DC_APP0059_M1_SKILL_07_002031"",""DC_APP0059_M1_SKILL_08_002032""],""disagreement_must"":[""M1_SKILL_05""],""human_rationale"":""추가 검증 후에도 남은 명시적 필수 검증 제한/해석 충돌을 검토하여 이번 역할 진행을 보류하지 않고 종료한다."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-02-04T12:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0113_INITIAL,INITIAL,,,,APP0113,C0113,COVERED,[],[],PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_refs"":[""DC_APP0113_M1_SKILL_03_002035"",""DC_APP0113_M1_SKILL_01_002033"",""DC_APP0113_M1_SKILL_02_002034"",""DC_APP0113_M1_SKILL_04_002036"",""DC_APP0113_M1_SKILL_05_002037"",""DC_APP0113_M1_SKILL_06_002038"",""DC_APP0113_M1_SKILL_07_002039"",""DC_APP0113_M1_SKILL_08_002040""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-01-28T11:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0115_INITIAL,INITIAL,,,,APP0115,C0115,REPEATED_LIMITATION,"[""M1_SKILL_04""]",[],DO_NOT_PROCEED,"{""adverse_must"":[""M1_SKILL_04""],""decision_refs"":[""DC_APP0115_M1_SKILL_03_002043"",""DC_APP0115_M1_SKILL_01_002041"",""DC_APP0115_M1_SKILL_02_002042"",""DC_APP0115_M1_SKILL_04_002044"",""DC_APP0115_M1_SKILL_05_002045"",""DC_APP0115_M1_SKILL_06_002046"",""DC_APP0115_M1_SKILL_07_002047"",""DC_APP0115_M1_SKILL_08_002048""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[""M1_SKILL_04""],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-02-02T11:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0082_INITIAL,INITIAL,,,,APP0082,C0082,COVERED,[],[],PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_refs"":[""DC_APP0082_M1_SKILL_03_002051"",""DC_APP0082_M1_SKILL_01_002049"",""DC_APP0082_M1_SKILL_02_002050"",""DC_APP0082_M1_SKILL_04_002052"",""DC_APP0082_M1_SKILL_05_002053"",""DC_APP0082_M1_SKILL_06_002054"",""DC_APP0082_M1_SKILL_07_002055"",""DC_APP0082_M1_SKILL_08_002056""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-04T11:55:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0135_INITIAL,INITIAL,,,,APP0135,C0135,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_refs"":[""DC_APP0135_M1_SKILL_03_002059"",""DC_APP0135_M1_SKILL_01_002057"",""DC_APP0135_M1_SKILL_02_002058"",""DC_APP0135_M1_SKILL_04_002060"",""DC_APP0135_M1_SKILL_05_002061"",""DC_APP0135_M1_SKILL_06_002062"",""DC_APP0135_M1_SKILL_07_002063"",""DC_APP0135_M1_SKILL_08_002064""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-07T11:05:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0155_INITIAL,INITIAL,,,,APP0155,C0155,COVERED,[],[],PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_refs"":[""DC_APP0155_M1_SKILL_03_002067"",""DC_APP0155_M1_SKILL_01_002065"",""DC_APP0155_M1_SKILL_02_002066"",""DC_APP0155_M1_SKILL_04_002068"",""DC_APP0155_M1_SKILL_05_002069"",""DC_APP0155_M1_SKILL_06_002070"",""DC_APP0155_M1_SKILL_07_002071"",""DC_APP0155_M1_SKILL_08_002072""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-12T11:00:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0131_INITIAL,INITIAL,,,,APP0131,C0131,COVERED,[],[],PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_refs"":[""DC_APP0131_M1_SKILL_03_002075"",""DC_APP0131_M1_SKILL_01_002073"",""DC_APP0131_M1_SKILL_02_002074"",""DC_APP0131_M1_SKILL_04_002076"",""DC_APP0131_M1_SKILL_05_002077"",""DC_APP0131_M1_SKILL_06_002078"",""DC_APP0131_M1_SKILL_07_002079"",""DC_APP0131_M1_SKILL_08_002080""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-08T11:10:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0146_INITIAL,INITIAL,UNRESOLVED_EVIDENCE,"[{""anchor_evidence_id"":""EV_APP0146_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0146_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""EV_APP0146_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""EV_APP0146_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0146_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""OB_FIRST_PANEL_10_HIRING_MANAGER_EV_APP0146_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_10_ML_ENGINEER_EV_APP0146_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_10_TECHNICAL_REVIEWER_EV_APP0146_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0146_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0146_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""앞선 검증 미실행의 범위를 재확인하고 요청한 검증을 수행했는가? 대상: EV_APP0146_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04 / 원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""UNRESOLVED_EVIDENCE"",""skill_id"":""M1_SKILL_04""}]",APP0146_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0146,C0146,UNRESOLVED,"[""M1_SKILL_04""]",[],HOLD,"{""adverse_must"":[""M1_SKILL_04""],""decision_refs"":[""DC_APP0146_M1_SKILL_03_002083"",""DC_APP0146_M1_SKILL_01_002081"",""DC_APP0146_M1_SKILL_02_002082"",""DC_APP0146_M1_SKILL_04_002084"",""DC_APP0146_M1_SKILL_05_002085"",""DC_APP0146_M1_SKILL_06_002086"",""DC_APP0146_M1_SKILL_07_002087"",""DC_APP0146_M1_SKILL_08_002088""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-02-09T12:00:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0146_RE_REVIEW,RE_REVIEW,,,APP0146_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0146,C0146,REPEATED_LIMITATION,"[""M1_SKILL_04""]",[],DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[""M1_SKILL_04""],""decision_refs"":[""DC_APP0146_M1_SKILL_03_002091"",""DC_APP0146_M1_SKILL_01_002089"",""DC_APP0146_M1_SKILL_02_002090"",""DC_APP0146_M1_SKILL_04_002092"",""DC_APP0146_M1_SKILL_05_002093"",""DC_APP0146_M1_SKILL_06_002094"",""DC_APP0146_M1_SKILL_07_002095"",""DC_APP0146_M1_SKILL_08_002096""],""disagreement_must"":[],""human_rationale"":""추가 검증 후에도 남은 명시적 필수 검증 제한/해석 충돌을 검토하여 이번 역할 진행을 보류하지 않고 종료한다."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[""M1_SKILL_04""],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-02-17T12:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0136_INITIAL,INITIAL,,,,APP0136,C0136,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_refs"":[""DC_APP0136_M1_SKILL_03_002099"",""DC_APP0136_M1_SKILL_01_002097"",""DC_APP0136_M1_SKILL_02_002098"",""DC_APP0136_M1_SKILL_04_002100"",""DC_APP0136_M1_SKILL_05_002101"",""DC_APP0136_M1_SKILL_06_002102"",""DC_APP0136_M1_SKILL_07_002103"",""DC_APP0136_M1_SKILL_08_002104""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-11T11:10:00+09:00,SYNTHETIC_HUMAN_SCENARIO
