allocation_id,stage_event_id,activity_id,participant_id,purpose,event_type,person_hours,effective_at,reason_code
EA_000037,APP0061_FIRST_INTERVIEW,,FIRST_PANEL_05_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000038,APP0061_FIRST_INTERVIEW,,FIRST_PANEL_05_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000039,APP0061_FIRST_INTERVIEW,APP0061_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000040,APP0061_FIRST_INTERVIEW,APP0061_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000041,APP0061_FIRST_INTERVIEW,APP0061_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000042,APP0061_FIRST_INTERVIEW,APP0061_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_05_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-10T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000043,APP0061_FIRST_INTERVIEW,APP0061_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_05_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-10T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000044,APP0061_FIRST_INTERVIEW,APP0061_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_05_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-10T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000045,APP0061_FIRST_INTERVIEW,APP0061_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_05_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-10T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000046,APP0064_FIRST_INTERVIEW,,FIRST_PANEL_06_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000047,APP0064_FIRST_INTERVIEW,,FIRST_PANEL_06_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000048,APP0064_FIRST_INTERVIEW,,FIRST_PANEL_06_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000049,APP0064_FIRST_INTERVIEW,APP0064_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000050,APP0064_FIRST_INTERVIEW,APP0064_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000051,APP0064_FIRST_INTERVIEW,APP0064_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000052,APP0064_FIRST_INTERVIEW,APP0064_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_06_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-10T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000053,APP0064_FIRST_INTERVIEW,APP0064_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_06_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-10T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000054,APP0064_FIRST_INTERVIEW,APP0064_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_06_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-10T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000055,APP0064_FIRST_INTERVIEW,APP0064_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_06_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-10T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000056,APP0068_FIRST_INTERVIEW,,FIRST_PANEL_07_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000057,APP0068_FIRST_INTERVIEW,,FIRST_PANEL_07_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000058,APP0068_FIRST_INTERVIEW,,FIRST_PANEL_07_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000059,APP0068_FIRST_INTERVIEW,APP0068_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000060,APP0068_FIRST_INTERVIEW,APP0068_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000061,APP0068_FIRST_INTERVIEW,APP0068_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000062,APP0068_FIRST_INTERVIEW,APP0068_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_07_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-10T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000063,APP0068_FIRST_INTERVIEW,APP0068_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_07_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-10T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000064,APP0068_FIRST_INTERVIEW,APP0068_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_07_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-10T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000065,APP0068_FIRST_INTERVIEW,APP0068_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_07_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-10T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000066,APP0076_FIRST_INTERVIEW,,FIRST_PANEL_08_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000067,APP0076_FIRST_INTERVIEW,,FIRST_PANEL_08_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000068,APP0076_FIRST_INTERVIEW,,FIRST_PANEL_08_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000069,APP0076_FIRST_INTERVIEW,APP0076_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000070,APP0076_FIRST_INTERVIEW,APP0076_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000071,APP0076_FIRST_INTERVIEW,APP0076_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000072,APP0076_FIRST_INTERVIEW,APP0076_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-10T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000073,APP0076_FIRST_INTERVIEW,APP0076_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-10T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000074,APP0076_FIRST_INTERVIEW,APP0076_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-10T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000075,APP0076_FIRST_INTERVIEW,APP0076_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-10T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000076,APP0082_FIRST_INTERVIEW,,FIRST_PANEL_09_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000077,APP0082_FIRST_INTERVIEW,,FIRST_PANEL_09_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000078,APP0082_FIRST_INTERVIEW,,FIRST_PANEL_09_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000079,APP0082_FIRST_INTERVIEW,APP0082_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000080,APP0082_FIRST_INTERVIEW,APP0082_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000081,APP0082_FIRST_INTERVIEW,APP0082_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000082,APP0101_FIRST_INTERVIEW,,FIRST_PANEL_10_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000083,APP0101_FIRST_INTERVIEW,,FIRST_PANEL_10_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000084,APP0101_FIRST_INTERVIEW,,FIRST_PANEL_10_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000085,APP0101_FIRST_INTERVIEW,APP0101_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000086,APP0101_FIRST_INTERVIEW,APP0101_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000087,APP0101_FIRST_INTERVIEW,APP0101_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-10T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000088,APP0128_FIRST_INTERVIEW,,FIRST_PANEL_01_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000089,APP0128_FIRST_INTERVIEW,,FIRST_PANEL_01_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000090,APP0128_FIRST_INTERVIEW,,FIRST_PANEL_01_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000091,APP0128_FIRST_INTERVIEW,APP0128_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_01_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000092,APP0128_FIRST_INTERVIEW,APP0128_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_01_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000093,APP0128_FIRST_INTERVIEW,APP0128_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_01_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000094,APP0128_FIRST_INTERVIEW,APP0128_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_01_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000095,APP0128_FIRST_INTERVIEW,APP0128_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_01_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000096,APP0128_FIRST_INTERVIEW,APP0128_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_01_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000097,APP0128_FIRST_INTERVIEW,APP0128_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_01_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000098,APP0141_FIRST_INTERVIEW,,FIRST_PANEL_02_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000099,APP0141_FIRST_INTERVIEW,,FIRST_PANEL_02_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000100,APP0141_FIRST_INTERVIEW,,FIRST_PANEL_02_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000101,APP0141_FIRST_INTERVIEW,APP0141_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000102,APP0141_FIRST_INTERVIEW,APP0141_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000103,APP0141_FIRST_INTERVIEW,APP0141_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000104,APP0143_FIRST_INTERVIEW,,FIRST_PANEL_03_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000105,APP0143_FIRST_INTERVIEW,,FIRST_PANEL_03_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000106,APP0143_FIRST_INTERVIEW,,FIRST_PANEL_03_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000107,APP0143_FIRST_INTERVIEW,APP0143_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_03_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000108,APP0143_FIRST_INTERVIEW,APP0143_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_03_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000109,APP0143_FIRST_INTERVIEW,APP0143_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_03_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000110,APP0143_FIRST_INTERVIEW,APP0143_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_03_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000111,APP0143_FIRST_INTERVIEW,APP0143_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_03_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000112,APP0143_FIRST_INTERVIEW,APP0143_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_03_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000113,APP0143_FIRST_INTERVIEW,APP0143_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_03_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000114,APP0150_FIRST_INTERVIEW,,FIRST_PANEL_04_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000115,APP0150_FIRST_INTERVIEW,,FIRST_PANEL_04_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
