evidence_id,activity_id,application_id,candidate_id,source_type,verification_mode,context_id,source_ref,raw_evidence,created_at
EV_XP_APP0020_01_BUILD_M1_SKILL_03,APP0020_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0020,C0020,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0020_01,assessment_evidence.csv#EV_XP_APP0020_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""입력 데이터를 처리하고 예측을 수행하는 함수를 작성했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-21T13:09:00+09:00
EV_XP_APP0020_01_PROBLEM_M1_SKILL_01,APP0020_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0020,C0020,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0020_01,assessment_evidence.csv#EV_XP_APP0020_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""과제의 예측 목표와 허용 오차를 정의했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-21T13:09:00+09:00
EV_XP_APP0020_02_PROBLEM_M1_SKILL_01,APP0020_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0020,C0020,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0020_02,assessment_evidence.csv#EV_XP_APP0020_02_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""반복 작업의 입력 조건과 자동화 범위를 정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-21T13:09:00+09:00
EV_XP_APP0027_01_PROBLEM_M1_SKILL_01,APP0027_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0027,C0027,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0027_01,assessment_evidence.csv#EV_XP_APP0027_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""과제의 예측 목표와 허용 오차를 정의했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-19T14:42:00+09:00
EV_XP_APP0018_02_PROBLEM_M1_SKILL_01,APP0018_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0018,C0018,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0018_02,assessment_evidence.csv#EV_XP_APP0018_02_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""반복 작업의 입력 조건과 자동화 범위를 정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-21T14:53:00+09:00
EV_XP_APP0018_02_VALIDATE_M1_SKILL_03,APP0018_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0018,C0018,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0018_02,assessment_evidence.csv#EV_XP_APP0018_02_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다.""}",2026-10-21T14:53:00+09:00
EV_XP_APP0025_01_PROBLEM_M1_SKILL_01,APP0025_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0025,C0025,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0025_01,assessment_evidence.csv#EV_XP_APP0025_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""반복 작업의 입력 조건과 자동화 범위를 정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-21T16:02:00+09:00
EV_XP_APP0025_01_VALIDATE_M1_SKILL_03,APP0025_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0025,C0025,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0025_01,assessment_evidence.csv#EV_XP_APP0025_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다.""}",2026-10-21T16:02:00+09:00
EV_XP_APP0022_01_BUILD_M1_SKILL_03,APP0022_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0022,C0022,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0022_01,assessment_evidence.csv#EV_XP_APP0022_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""입력 데이터를 처리하고 예측을 수행하는 함수를 작성했다."",""context"":""COURSE_PROJECT"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-18T12:44:00+09:00
EV_XP_APP0022_02_VALIDATE_M1_SKILL_03,APP0022_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0022,C0022,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0022_02,assessment_evidence.csv#EV_XP_APP0022_02_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""담당 기능의 변경 전후 결과를 비교했다."",""context"":""TEAM_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""담당 기능의 변경 전후 결과를 비교했다.""}",2026-10-18T12:44:00+09:00
EV_XP_APP0030_01_BUILD_M1_SKILL_03,APP0030_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0030,C0030,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0030_01,assessment_evidence.csv#EV_XP_APP0030_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""작업 순서를 실행하는 모듈을 구현했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-22T13:00:00+09:00
EV_XP_APP0030_01_PROBLEM_M1_SKILL_01,APP0030_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0030,C0030,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0030_01,assessment_evidence.csv#EV_XP_APP0030_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""반복 작업의 입력 조건과 자동화 범위를 정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-22T13:00:00+09:00
EV_XP_APP0033_01_BUILD_M1_SKILL_03,APP0033_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0033,C0033,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0033_01,assessment_evidence.csv#EV_XP_APP0033_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""입력 데이터를 처리하고 예측을 수행하는 함수를 작성했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-22T13:27:00+09:00
EV_XP_APP0033_01_PROBLEM_M1_SKILL_01,APP0033_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0033,C0033,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0033_01,assessment_evidence.csv#EV_XP_APP0033_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""과제의 예측 목표와 허용 오차를 정의했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-22T13:27:00+09:00
EV_XP_APP0033_01_VALIDATE_M1_SKILL_03,APP0033_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0033,C0033,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0033_01,assessment_evidence.csv#EV_XP_APP0033_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""분리한 검증 입력에서 예측 오차를 비교했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""분리한 검증 입력에서 예측 오차를 비교했다.""}",2026-10-22T13:27:00+09:00
EV_XP_APP0046_01_PROBLEM_M1_SKILL_01,APP0046_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0046,C0046,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0046_01,assessment_evidence.csv#EV_XP_APP0046_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""반복 작업의 입력 조건과 자동화 범위를 정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-17T15:49:00+09:00
EV_XP_APP0046_02_PROBLEM_M1_SKILL_01,APP0046_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0046,C0046,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0046_02,assessment_evidence.csv#EV_XP_APP0046_02_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""반복 작업의 입력 조건과 자동화 범위를 정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-17T15:49:00+09:00
EV_XP_APP0046_02_VALIDATE_M1_SKILL_03,APP0046_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0046,C0046,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0046_02,assessment_evidence.csv#EV_XP_APP0046_02_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다.""}",2026-10-17T15:49:00+09:00
EV_XP_APP0031_01_BUILD_M1_SKILL_03,APP0031_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0031,C0031,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0031_01,assessment_evidence.csv#EV_XP_APP0031_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""입력 데이터를 처리하고 예측을 수행하는 함수를 작성했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-20T16:51:00+09:00
EV_XP_APP0031_01_PROBLEM_M1_SKILL_01,APP0031_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0031,C0031,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0031_01,assessment_evidence.csv#EV_XP_APP0031_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""과제의 예측 목표와 허용 오차를 정의했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-20T16:51:00+09:00
EV_XP_APP0031_01_VALIDATE_M1_SKILL_03,APP0031_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0031,C0031,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0031_01,assessment_evidence.csv#EV_XP_APP0031_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""분리한 검증 입력에서 예측 오차를 비교했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""분리한 검증 입력에서 예측 오차를 비교했다.""}",2026-10-20T16:51:00+09:00
EV_XP_APP0051_01_BUILD_M1_SKILL_03,APP0051_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0051,C0051,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0051_01,assessment_evidence.csv#EV_XP_APP0051_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""입력 데이터를 처리하고 예측을 수행하는 함수를 작성했다."",""context"":""COURSE_PROJECT"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-23T12:21:00+09:00
EV_XP_APP0051_01_PROBLEM_M1_SKILL_01,APP0051_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0051,C0051,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0051_01,assessment_evidence.csv#EV_XP_APP0051_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""과제의 예측 목표와 허용 오차를 정의했다."",""context"":""COURSE_PROJECT"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-23T12:21:00+09:00
EV_XP_APP0051_01_VALIDATE_M1_SKILL_03,APP0051_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0051,C0051,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0051_01,assessment_evidence.csv#EV_XP_APP0051_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""분리한 검증 입력에서 예측 오차를 비교했다."",""context"":""COURSE_PROJECT"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""분리한 검증 입력에서 예측 오차를 비교했다.""}",2026-10-23T12:21:00+09:00
EV_XP_APP0021_01_BUILD_M1_SKILL_03,APP0021_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0021,C0021,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0021_01,assessment_evidence.csv#EV_XP_APP0021_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""담당 기능의 모델 호출 코드를 구현했다."",""context"":""TEAM_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-18T13:16:00+09:00
EV_XP_APP0021_01_PROBLEM_M1_SKILL_01,APP0021_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0021,C0021,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0021_01,assessment_evidence.csv#EV_XP_APP0021_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""담당 기능의 목표와 서비스 제약을 정리했다."",""context"":""TEAM_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-18T13:16:00+09:00
EV_XP_APP0021_01_VALIDATE_M1_SKILL_03,APP0021_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0021,C0021,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0021_01,assessment_evidence.csv#EV_XP_APP0021_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""담당 기능의 변경 전후 결과를 비교했다."",""context"":""TEAM_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""담당 기능의 변경 전후 결과를 비교했다.""}",2026-10-18T13:16:00+09:00
EV_XP_APP0014_01_BUILD_M1_SKILL_03,APP0014_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0014,C0014,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0014_01,assessment_evidence.csv#EV_XP_APP0014_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""입력 데이터를 처리하고 예측을 수행하는 함수를 작성했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-19T14:07:00+09:00
EV_XP_APP0014_01_PROBLEM_M1_SKILL_01,APP0014_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0014,C0014,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0014_01,assessment_evidence.csv#EV_XP_APP0014_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""과제의 예측 목표와 허용 오차를 정의했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-19T14:07:00+09:00
EV_XP_APP0014_01_VALIDATE_M1_SKILL_03,APP0014_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0014,C0014,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0014_01,assessment_evidence.csv#EV_XP_APP0014_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""분리한 검증 입력에서 예측 오차를 비교했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""분리한 검증 입력에서 예측 오차를 비교했다.""}",2026-10-19T14:07:00+09:00
EV_XP_APP0034_01_BUILD_M1_SKILL_03,APP0034_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0034,C0034,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0034_01,assessment_evidence.csv#EV_XP_APP0034_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""작업 순서를 실행하는 모듈을 구현했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-18T17:12:00+09:00
EV_XP_APP0034_01_VALIDATE_M1_SKILL_03,APP0034_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0034,C0034,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0034_01,assessment_evidence.csv#EV_XP_APP0034_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다.""}",2026-10-18T17:12:00+09:00
EV_XP_APP0062_02_PROBLEM_M1_SKILL_01,APP0062_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0062,C0062,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0062_02,assessment_evidence.csv#EV_XP_APP0062_02_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""과제의 예측 목표와 허용 오차를 정의했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-22T09:24:00+09:00
EV_XP_APP0006_01_PROBLEM_M1_SKILL_01,APP0006_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0006,C0006,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0006_01,assessment_evidence.csv#EV_XP_APP0006_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""과제의 예측 목표와 허용 오차를 정의했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-19T09:45:00+09:00
EV_XP_APP0006_02_BUILD_M1_SKILL_03,APP0006_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0006,C0006,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0006_02,assessment_evidence.csv#EV_XP_APP0006_02_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""입력 데이터를 처리하고 예측을 수행하는 함수를 작성했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-19T09:45:00+09:00
