final_decision_id,review_round,hold_reason_code,resolution_plan,follow_up_activity_id,application_id,candidate_id,must_evidence_status,remaining_uncertainty,learnable_gap_summary,decision,rationale,decided_by,decided_at,decision_provenance
FD_APP0285_INITIAL,INITIAL,EVALUATOR_DISAGREEMENT,"[{""anchor_evidence_id"":""EV_APP0285_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0285_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""EV_APP0285_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""existing_observation_ids"":[""OB_FIRST_PANEL_02_HIRING_MANAGER_EV_APP0285_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_02_ML_ENGINEER_EV_APP0285_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_02_TECHNICAL_REVIEWER_EV_APP0285_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0285_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0285_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""공동 산출물 중 본인이 수행하고 검증한 범위를 기록으로 분리할 수 있는가? 대상: EV_APP0285_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04 / 팀 산출물에서 개인의 검증 범위를 분리할 수 없다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""EVALUATOR_DISAGREEMENT"",""skill_id"":""M1_SKILL_04""}]",APP0285_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0285,C0285,UNRESOLVED,"[""M1_SKILL_04""]",[],HOLD,"{""adverse_must"":[""M1_SKILL_04""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0285_M1_SKILL_03_000686"",""DC_APP0285_M1_SKILL_01_000684"",""DC_APP0285_M1_SKILL_02_000685"",""DC_APP0285_M1_SKILL_04_000687"",""DC_APP0285_M1_SKILL_05_000688"",""DC_APP0285_M1_SKILL_06_000689"",""DC_APP0285_M1_SKILL_07_000690"",""DC_APP0285_M1_SKILL_08_000691""],""disagreement_must"":[""M1_SKILL_04""],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[""M1_SKILL_04""],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-01-20T11:10:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0285_RE_REVIEW,RE_REVIEW,,,APP0285_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0285,C0285,COVERED,[],[],PROCEED_TO_OFFER,"{""accepted_uncertainty_plan"":[{""action"":""확인된 수행 범위 밖의 맥락 차이를 업무 배정과 멘토 확인에서 추적"",""decision_ref"":""DC_APP0285_M1_SKILL_04_000695"",""scope"":""NONCORE_CONTEXT"",""skill_id"":""M1_SKILL_04""},{""action"":""확인된 수행 범위 밖의 맥락 차이를 업무 배정과 멘토 확인에서 추적"",""decision_ref"":""DC_APP0285_M1_SKILL_07_000698"",""scope"":""NONCORE_CONTEXT"",""skill_id"":""M1_SKILL_07""}],""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0285_M1_SKILL_03_000694"",""DC_APP0285_M1_SKILL_01_000692"",""DC_APP0285_M1_SKILL_02_000693"",""DC_APP0285_M1_SKILL_04_000695"",""DC_APP0285_M1_SKILL_05_000696"",""DC_APP0285_M1_SKILL_06_000697"",""DC_APP0285_M1_SKILL_07_000698"",""DC_APP0285_M1_SKILL_08_000699""],""disagreement_must"":[],""human_rationale"":""모든 필수 Skill을 판단할 직접 근거와 Skill Decision을 확인하고 기존 제한/상충 기준을 검토했다. 판단 가능한 Skill의 비핵심 맥락 및 Learnable 준비 범위만 업무 지원으로 추적한다."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-01-28T11:50:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0228_INITIAL,INITIAL,EVALUATOR_DISAGREEMENT,"[{""anchor_evidence_id"":""EV_APP0228_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0228_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""EV_APP0228_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""existing_observation_ids"":[""OB_FIRST_PANEL_03_HIRING_MANAGER_EV_APP0228_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_03_ML_ENGINEER_EV_APP0228_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_03_TECHNICAL_REVIEWER_EV_APP0228_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0228_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0228_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""공동 산출물 중 본인이 수행하고 검증한 범위를 기록으로 분리할 수 있는가? 대상: EV_APP0228_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04 / 원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""EVALUATOR_DISAGREEMENT"",""skill_id"":""M1_SKILL_04""}]",APP0228_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0228,C0228,UNRESOLVED,"[""M1_SKILL_04""]",[],HOLD,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0228_M1_SKILL_03_000702"",""DC_APP0228_M1_SKILL_01_000700"",""DC_APP0228_M1_SKILL_02_000701"",""DC_APP0228_M1_SKILL_04_000703"",""DC_APP0228_M1_SKILL_05_000704"",""DC_APP0228_M1_SKILL_06_000705"",""DC_APP0228_M1_SKILL_07_000706"",""DC_APP0228_M1_SKILL_08_000707""],""disagreement_must"":[""M1_SKILL_04""],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[""M1_SKILL_04""],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-01-24T12:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0228_RE_REVIEW,RE_REVIEW,,,APP0228_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0228,C0228,UNRESOLVED,"[""M1_SKILL_04""]",[],DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[],""decision_basis"":""INSUFFICIENT_DECISION_BASIS_AFTER_ONE_FOLLOW_UP"",""decision_refs"":[""DC_APP0228_M1_SKILL_03_000710"",""DC_APP0228_M1_SKILL_01_000708"",""DC_APP0228_M1_SKILL_02_000709"",""DC_APP0228_M1_SKILL_04_000711"",""DC_APP0228_M1_SKILL_05_000712"",""DC_APP0228_M1_SKILL_06_000713"",""DC_APP0228_M1_SKILL_07_000714"",""DC_APP0228_M1_SKILL_08_000715""],""disagreement_must"":[""M1_SKILL_04""],""human_rationale"":""한 차례 질문별 후속검증 뒤에도 필수 Skill 자체를 판단할 직접 근거가 미확보/미해결이다. 이번 채용 진행은 종료하되 역량 부족을 확인했다고 추론하지 않는다."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[""M1_SKILL_04""],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-02-01T13:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0297_INITIAL,INITIAL,UNRESOLVED_EVIDENCE,"[{""anchor_evidence_id"":""EV_APP0297_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0297_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""EV_APP0297_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""existing_observation_ids"":[""OB_FIRST_PANEL_04_HIRING_MANAGER_EV_APP0297_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_04_ML_ENGINEER_EV_APP0297_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_04_TECHNICAL_REVIEWER_EV_APP0297_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0297_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0297_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""앞선 검증 미실행의 범위를 재확인하고 요청한 검증을 수행했는가? 대상: EV_APP0297_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05 / 행동은 확인했지만 원문에 검증 미실행이 명시됐다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""UNRESOLVED_EVIDENCE"",""skill_id"":""M1_SKILL_05""}]",APP0297_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0297,C0297,UNRESOLVED,"[""M1_SKILL_05""]",[],HOLD,"{""adverse_must"":[""M1_SKILL_05""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0297_M1_SKILL_03_000718"",""DC_APP0297_M1_SKILL_01_000716"",""DC_APP0297_M1_SKILL_02_000717"",""DC_APP0297_M1_SKILL_04_000719"",""DC_APP0297_M1_SKILL_05_000720"",""DC_APP0297_M1_SKILL_06_000721"",""DC_APP0297_M1_SKILL_07_000722"",""DC_APP0297_M1_SKILL_08_000723""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-01-17T12:00:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0297_RE_REVIEW,RE_REVIEW,,,APP0297_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0297,C0297,UNRESOLVED,"[""M1_SKILL_05""]",[],DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[""M1_SKILL_05""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0297_M1_SKILL_03_000726"",""DC_APP0297_M1_SKILL_01_000724"",""DC_APP0297_M1_SKILL_02_000725"",""DC_APP0297_M1_SKILL_04_000727"",""DC_APP0297_M1_SKILL_05_000728"",""DC_APP0297_M1_SKILL_06_000729"",""DC_APP0297_M1_SKILL_07_000730"",""DC_APP0297_M1_SKILL_08_000731""],""disagreement_must"":[],""human_rationale"":""추가 검증 후에도 남은 명시적 필수 검증 제한/해석 충돌을 검토하여 이번 역할 진행을 보류하지 않고 종료한다."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-01-25T12:40:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0300_INITIAL,INITIAL,,,,APP0300,C0300,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0300_M1_SKILL_03_000734"",""DC_APP0300_M1_SKILL_01_000732"",""DC_APP0300_M1_SKILL_02_000733"",""DC_APP0300_M1_SKILL_04_000735"",""DC_APP0300_M1_SKILL_05_000736"",""DC_APP0300_M1_SKILL_06_000737"",""DC_APP0300_M1_SKILL_07_000738"",""DC_APP0300_M1_SKILL_08_000739""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-01-22T11:10:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0342_INITIAL,INITIAL,,,,APP0342,C0342,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0342_M1_SKILL_03_000742"",""DC_APP0342_M1_SKILL_01_000740"",""DC_APP0342_M1_SKILL_02_000741"",""DC_APP0342_M1_SKILL_04_000743"",""DC_APP0342_M1_SKILL_05_000744"",""DC_APP0342_M1_SKILL_06_000745"",""DC_APP0342_M1_SKILL_07_000746"",""DC_APP0342_M1_SKILL_08_000747""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-01-23T10:50:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0216_INITIAL,INITIAL,,,,APP0216,C0216,COVERED,[],[],PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0216_M1_SKILL_03_000750"",""DC_APP0216_M1_SKILL_01_000748"",""DC_APP0216_M1_SKILL_02_000749"",""DC_APP0216_M1_SKILL_04_000751"",""DC_APP0216_M1_SKILL_05_000752"",""DC_APP0216_M1_SKILL_06_000753"",""DC_APP0216_M1_SKILL_07_000754"",""DC_APP0216_M1_SKILL_08_000755""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-01-26T11:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0238_INITIAL,INITIAL,,,,APP0238,C0238,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0238_M1_SKILL_03_000758"",""DC_APP0238_M1_SKILL_01_000756"",""DC_APP0238_M1_SKILL_02_000757"",""DC_APP0238_M1_SKILL_04_000759"",""DC_APP0238_M1_SKILL_05_000760"",""DC_APP0238_M1_SKILL_06_000761"",""DC_APP0238_M1_SKILL_07_000762"",""DC_APP0238_M1_SKILL_08_000763""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-01-29T11:10:00+09:00,SYNTHETIC_HUMAN_SCENARIO
